model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/LaTa,hidden,sif,7,sif_abtt_fixed,10,0.001,0.4723618090452261,0.9656288593182125,0.06489067382150826,0.5803250074386597,0.0007958700298331678,0.5795291374088265,0.8834498834498834,0.965034965034965,0.8897196261682243,0.9256965944272446,0.9032634032634033,0.988916104603474,0.8736717827626919,847,858,535,323
bowphs/LaTa,hidden,sif,7,sif_abtt_optimal,10,0.001,0.4723618090452261,0.9656288593182125,0.06489067382150826,0.5803250074386597,0.0007958700298331678,0.5795291374088265,0.8834498834498834,0.965034965034965,0.8897196261682243,0.9256965944272446,0.9032634032634033,0.988916104603474,0.8736717827626919,847,858,535,323
bowphs/LaTa,hidden,sif,8,sif_only,10,0.001,0.9296482412060302,0.8422446361996371,0.04769568026340702,0.8576553463935852,0.740715503692627,0.11693984270095825,0.5745920745920746,0.7785547785547785,0.4635514018691589,0.8637770897832817,0.6142191142191142,0.8577756176180501,0.5667060212514758,847,858,535,323
bowphs/LaTa,hidden,sif,8,sif_abtt_fixed,10,0.001,0.47738693467336685,0.9641061727826665,0.06467847014612793,0.5772995948791504,0.0007446548552252352,0.5765549400239252,0.8741258741258742,0.9557109557109557,0.8766355140186916,0.9164086687306502,0.8916083916083916,0.9884126919491283,0.8689492325855962,847,858,535,323
bowphs/LaTa,hidden,sif,8,sif_abtt_optimal,10,0.001,0.47738693467336685,0.9641061727826665,0.06467847014612793,0.5772995948791504,0.0007446548552252352,0.5765549400239252,0.8741258741258742,0.9557109557109557,0.8766355140186916,0.9164086687306502,0.8916083916083916,0.9884126919491283,0.8689492325855962,847,858,535,323
bowphs/LaTa,hidden,sif,9,sif_only,10,0.001,0.9396984924623115,0.853735362920153,0.04929704364412792,0.8748626708984375,0.7643686532974243,0.11049401760101318,0.5874125874125874,0.7948717948717948,0.4411214953271028,0.9102167182662538,0.6177156177156177,0.8690216602343461,0.5761511216056671,847,858,535,323
bowphs/LaTa,hidden,sif,9,sif_abtt_fixed,10,0.001,0.4623115577889447,0.9641097245233368,0.06467896512155888,0.579841136932373,0.0007300300640054047,0.5791111068683676,0.8717948717948718,0.9603729603729604,0.8878504672897196,0.891640866873065,0.8892773892773893,0.9865142882419107,0.8713105076741441,847,858,535,323
bowphs/LaTa,hidden,sif,9,sif_abtt_optimal,10,0.001,0.4623115577889447,0.9641097245233368,0.06467896512155888,0.579841136932373,0.0007300300640054047,0.5791111068683676,0.8717948717948718,0.9603729603729604,0.8878504672897196,0.891640866873065,0.8892773892773893,0.9865142882419107,0.8713105076741441,847,858,535,323
bowphs/LaTa,hidden,sif,10,sif_only,10,0.001,0.9346733668341709,0.8586989273633472,0.049988772768883166,0.8819443583488464,0.7747446298599243,0.10719972848892212,0.6060606060606061,0.7937062937062938,0.5495327102803739,0.8297213622291022,0.655011655011655,0.873986554518901,0.5855962219598583,847,858,535,323
bowphs/LaTa,hidden,sif,10,sif_abtt_fixed,10,0.001,0.47738693467336685,0.9655984203978486,0.0648864318119908,0.5767247080802917,0.0005330734420567751,0.576191634638235,0.872960372960373,0.9627039627039627,0.8841121495327103,0.9009287925696594,0.8904428904428905,0.984803765324487,0.8713105076741441,847,858,535,323
