model,repr,pooling,layer,method,D,tau,dir_acc_at_1,dir_acc_at_2,dir_acc_at_3,dir_acc_at_4,dir_acc_at_5,existing_acc,new_acc,overall_assignment_acc,n_query,n_reference_dirs,n_query_existing,n_query_new,seed
sentence-transformers/LaBSE,hidden,sif,6,sif_abtt_optimal,2,0.22110552763819097,0.42105263157894735,0.47368421052631576,0.5087719298245614,0.5877192982456141,0.6052631578947368,0.5274725274725275,0.0,0.42105263157894735,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,7,sif_only,10,0.964824120603015,0.37719298245614036,0.4824561403508772,0.5087719298245614,0.5614035087719298,0.5701754385964912,0.4175824175824176,0.21739130434782608,0.37719298245614036,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,7,sif_abtt_fixed,10,0.1708542713567839,0.43859649122807015,0.5,0.5526315789473685,0.6140350877192983,0.6578947368421053,0.5384615384615384,0.043478260869565216,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,7,sif_abtt_optimal,10,0.1708542713567839,0.43859649122807015,0.5,0.5526315789473685,0.6140350877192983,0.6578947368421053,0.5384615384615384,0.043478260869565216,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,8,sif_only,10,0.9748743718592965,0.3157894736842105,0.4298245614035088,0.47368421052631576,0.543859649122807,0.6052631578947368,0.34065934065934067,0.21739130434782608,0.3157894736842105,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,8,sif_abtt_fixed,10,0.19095477386934673,0.4473684210526316,0.5175438596491229,0.5614035087719298,0.631578947368421,0.6754385964912281,0.5494505494505495,0.043478260869565216,0.4473684210526316,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,8,sif_abtt_optimal,3,0.18592964824120603,0.40350877192982454,0.47368421052631576,0.5175438596491229,0.5701754385964912,0.6052631578947368,0.5054945054945055,0.0,0.40350877192982454,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,9,sif_only,10,0.9698492462311558,0.34210526315789475,0.47368421052631576,0.5263157894736842,0.5614035087719298,0.6228070175438597,0.32967032967032966,0.391304347826087,0.34210526315789475,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,9,sif_abtt_fixed,10,0.1658291457286432,0.43859649122807015,0.5,0.5263157894736842,0.5526315789473685,0.5789473684210527,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,9,sif_abtt_optimal,3,0.20603015075376885,0.4473684210526316,0.5263157894736842,0.5789473684210527,0.6052631578947368,0.6140350877192983,0.5604395604395604,0.0,0.4473684210526316,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,10,sif_only,10,0.949748743718593,0.37719298245614036,0.45614035087719296,0.5,0.5614035087719298,0.6052631578947368,0.4175824175824176,0.21739130434782608,0.37719298245614036,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,10,sif_abtt_fixed,10,0.21608040201005024,0.43859649122807015,0.5,0.5526315789473685,0.6052631578947368,0.6666666666666666,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,10,sif_abtt_optimal,3,0.22110552763819097,0.45614035087719296,0.5087719298245614,0.5701754385964912,0.6052631578947368,0.6491228070175439,0.5714285714285714,0.0,0.45614035087719296,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,11,sif_only,10,0.9547738693467337,0.41228070175438597,0.4649122807017544,0.5526315789473685,0.6052631578947368,0.631578947368421,0.4835164835164835,0.13043478260869565,0.41228070175438597,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,11,sif_abtt_fixed,10,0.15577889447236182,0.43859649122807015,0.49122807017543857,0.5526315789473685,0.5789473684210527,0.6140350877192983,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,11,sif_abtt_optimal,3,0.18592964824120603,0.43859649122807015,0.5263157894736842,0.5614035087719298,0.5964912280701754,0.6491228070175439,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,12,sif_only,10,0.9095477386934674,0.42105263157894735,0.5,0.631578947368421,0.6754385964912281,0.7017543859649122,0.42857142857142855,0.391304347826087,0.42105263157894735,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,12,sif_abtt_fixed,10,0.1708542713567839,0.43859649122807015,0.5175438596491229,0.543859649122807,0.6052631578947368,0.6403508771929824,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
sentence-transformers/LaBSE,hidden,sif,12,sif_abtt_optimal,3,0.15577889447236182,0.4824561403508772,0.5614035087719298,0.5701754385964912,0.5877192982456141,0.6052631578947368,0.6043956043956044,0.0,0.4824561403508772,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,1,baseline,10,0.9798994974874372,0.23684210526315788,0.34210526315789475,0.40350877192982454,0.45614035087719296,0.49122807017543857,0.25274725274725274,0.17391304347826086,0.23684210526315788,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,2,baseline,10,0.9849246231155779,0.23684210526315788,0.3333333333333333,0.39473684210526316,0.47368421052631576,0.5263157894736842,0.26373626373626374,0.13043478260869565,0.23684210526315788,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,3,baseline,10,0.9798994974874372,0.2807017543859649,0.3684210526315789,0.4298245614035088,0.49122807017543857,0.5175438596491229,0.2967032967032967,0.21739130434782608,0.2807017543859649,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,4,baseline,10,0.9798994974874372,0.2543859649122807,0.37719298245614036,0.42105263157894735,0.49122807017543857,0.5526315789473685,0.26373626373626374,0.21739130434782608,0.2543859649122807,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,5,baseline,10,0.9798994974874372,0.2631578947368421,0.40350877192982454,0.4649122807017544,0.5263157894736842,0.5877192982456141,0.2857142857142857,0.17391304347826086,0.2631578947368421,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,6,baseline,10,0.9849246231155779,0.24561403508771928,0.42105263157894735,0.47368421052631576,0.543859649122807,0.5877192982456141,0.2087912087912088,0.391304347826087,0.24561403508771928,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,7,baseline,10,0.9849246231155779,0.2631578947368421,0.4298245614035088,0.4824561403508772,0.5526315789473685,0.5964912280701754,0.23076923076923078,0.391304347826087,0.2631578947368421,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,8,baseline,10,0.9798994974874372,0.2719298245614035,0.42105263157894735,0.49122807017543857,0.5526315789473685,0.6052631578947368,0.27472527472527475,0.2608695652173913,0.2719298245614035,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,9,baseline,10,0.9798994974874372,0.2894736842105263,0.4473684210526316,0.5087719298245614,0.5614035087719298,0.6052631578947368,0.3076923076923077,0.21739130434782608,0.2894736842105263,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,10,baseline,10,0.9798994974874372,0.37719298245614036,0.4824561403508772,0.5350877192982456,0.5789473684210527,0.631578947368421,0.42857142857142855,0.17391304347826086,0.37719298245614036,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,11,baseline,10,0.9849246231155779,0.3157894736842105,0.5263157894736842,0.5614035087719298,0.5964912280701754,0.6140350877192983,0.3076923076923077,0.34782608695652173,0.3157894736842105,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,12,baseline,10,0.9849246231155779,0.41228070175438597,0.5087719298245614,0.5701754385964912,0.6052631578947368,0.6491228070175439,0.43956043956043955,0.30434782608695654,0.41228070175438597,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,13,baseline,10,0.9849246231155779,0.40350877192982454,0.5175438596491229,0.5614035087719298,0.6052631578947368,0.631578947368421,0.42857142857142855,0.30434782608695654,0.40350877192982454,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,14,baseline,10,0.9849246231155779,0.43859649122807015,0.5175438596491229,0.5789473684210527,0.6578947368421053,0.6578947368421053,0.4725274725274725,0.30434782608695654,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,15,baseline,10,0.9849246231155779,0.41228070175438597,0.5087719298245614,0.5789473684210527,0.6052631578947368,0.6403508771929824,0.45054945054945056,0.2608695652173913,0.41228070175438597,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,16,baseline,10,0.9849246231155779,0.3684210526315789,0.5,0.5877192982456141,0.6578947368421053,0.7105263157894737,0.37362637362637363,0.34782608695652173,0.3684210526315789,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,17,baseline,10,0.9798994974874372,0.39473684210526316,0.543859649122807,0.6052631578947368,0.6403508771929824,0.6754385964912281,0.4065934065934066,0.34782608695652173,0.39473684210526316,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,18,baseline,10,0.9798994974874372,0.4298245614035088,0.5350877192982456,0.5964912280701754,0.6491228070175439,0.7105263157894737,0.43956043956043955,0.391304347826087,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,19,baseline,10,0.9748743718592965,0.43859649122807015,0.5263157894736842,0.6052631578947368,0.6403508771929824,0.6754385964912281,0.4725274725274725,0.30434782608695654,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,20,baseline,10,0.9748743718592965,0.43859649122807015,0.5350877192982456,0.6491228070175439,0.6754385964912281,0.7017543859649122,0.46153846153846156,0.34782608695652173,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,21,baseline,10,0.9698492462311558,0.47368421052631576,0.5614035087719298,0.631578947368421,0.6842105263157895,0.6842105263157895,0.5164835164835165,0.30434782608695654,0.47368421052631576,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,22,baseline,10,0.9698492462311558,0.47368421052631576,0.5526315789473685,0.6052631578947368,0.6491228070175439,0.6666666666666666,0.5164835164835165,0.30434782608695654,0.47368421052631576,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,23,baseline,10,0.9748743718592965,0.4473684210526316,0.5175438596491229,0.5964912280701754,0.6754385964912281,0.6754385964912281,0.4835164835164835,0.30434782608695654,0.4473684210526316,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,24,baseline,10,0.9798994974874372,0.4473684210526316,0.5350877192982456,0.5789473684210527,0.6491228070175439,0.6842105263157895,0.4835164835164835,0.30434782608695654,0.4473684210526316,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,25,baseline,10,0.9849246231155779,0.43859649122807015,0.5263157894736842,0.631578947368421,0.6666666666666666,0.7192982456140351,0.45054945054945056,0.391304347826087,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,26,baseline,10,0.9849246231155779,0.4473684210526316,0.5526315789473685,0.6228070175438597,0.6754385964912281,0.7456140350877193,0.4725274725274725,0.34782608695652173,0.4473684210526316,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,27,baseline,10,0.9899497487437187,0.49122807017543857,0.5964912280701754,0.6403508771929824,0.7105263157894737,0.7368421052631579,0.46153846153846156,0.6086956521739131,0.49122807017543857,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,mean,28,baseline,10,0.949748743718593,0.45614035087719296,0.5789473684210527,0.631578947368421,0.6929824561403509,0.7192982456140351,0.4065934065934066,0.6521739130434783,0.45614035087719296,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,1,sif_only,10,0.8592964824120604,0.30701754385964913,0.34210526315789475,0.39473684210526316,0.40350877192982454,0.4649122807017544,0.38461538461538464,0.0,0.30701754385964913,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,1,sif_abtt_fixed,10,0.20100502512562815,0.5,0.5877192982456141,0.7017543859649122,0.7631578947368421,0.7631578947368421,0.5384615384615384,0.34782608695652173,0.5,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,1,sif_abtt_optimal,3,0.15075376884422112,0.45614035087719296,0.5,0.5263157894736842,0.5877192982456141,0.6228070175438597,0.5714285714285714,0.0,0.45614035087719296,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,2,sif_only,10,0.914572864321608,0.24561403508771928,0.3157894736842105,0.37719298245614036,0.42105263157894735,0.4824561403508772,0.3076923076923077,0.0,0.24561403508771928,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,2,sif_abtt_fixed,10,0.17587939698492464,0.4298245614035088,0.49122807017543857,0.5789473684210527,0.6929824561403509,0.7543859649122807,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,2,sif_abtt_optimal,3,0.15577889447236182,0.4298245614035088,0.5,0.5263157894736842,0.5263157894736842,0.5614035087719298,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,3,sif_only,10,0.8894472361809045,0.2894736842105263,0.34210526315789475,0.4298245614035088,0.49122807017543857,0.5263157894736842,0.3626373626373626,0.0,0.2894736842105263,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,3,sif_abtt_fixed,10,0.19597989949748745,0.4298245614035088,0.543859649122807,0.6052631578947368,0.6929824561403509,0.7192982456140351,0.4945054945054945,0.17391304347826086,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,3,sif_abtt_optimal,5,0.15075376884422112,0.40350877192982454,0.4649122807017544,0.543859649122807,0.5701754385964912,0.6403508771929824,0.5054945054945055,0.0,0.40350877192982454,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,4,sif_only,10,0.9748743718592965,0.2543859649122807,0.37719298245614036,0.4298245614035088,0.5,0.5877192982456141,0.24175824175824176,0.30434782608695654,0.2543859649122807,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,4,sif_abtt_fixed,10,0.135678391959799,0.4298245614035088,0.5087719298245614,0.5614035087719298,0.631578947368421,0.7280701754385965,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,4,sif_abtt_optimal,7,0.15075376884422112,0.4298245614035088,0.49122807017543857,0.543859649122807,0.6140350877192983,0.6491228070175439,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,5,sif_only,10,0.9748743718592965,0.24561403508771928,0.37719298245614036,0.4473684210526316,0.5175438596491229,0.543859649122807,0.26373626373626374,0.17391304347826086,0.24561403508771928,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,5,sif_abtt_fixed,10,0.15577889447236182,0.4298245614035088,0.4824561403508772,0.5701754385964912,0.6491228070175439,0.7192982456140351,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,5,sif_abtt_optimal,10,0.15577889447236182,0.4298245614035088,0.4824561403508772,0.5701754385964912,0.6491228070175439,0.7192982456140351,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,6,sif_only,10,0.9748743718592965,0.24561403508771928,0.40350877192982454,0.4649122807017544,0.5350877192982456,0.5877192982456141,0.25274725274725274,0.21739130434782608,0.24561403508771928,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,6,sif_abtt_fixed,10,0.18090452261306533,0.42105263157894735,0.5087719298245614,0.5877192982456141,0.6754385964912281,0.7280701754385965,0.5274725274725275,0.0,0.42105263157894735,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,6,sif_abtt_optimal,5,0.1708542713567839,0.42105263157894735,0.49122807017543857,0.5526315789473685,0.5789473684210527,0.6491228070175439,0.5274725274725275,0.0,0.42105263157894735,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,7,sif_only,10,0.9698492462311558,0.3333333333333333,0.40350877192982454,0.4649122807017544,0.5263157894736842,0.5614035087719298,0.38461538461538464,0.13043478260869565,0.3333333333333333,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,7,sif_abtt_fixed,10,0.135678391959799,0.4298245614035088,0.4824561403508772,0.5175438596491229,0.5701754385964912,0.5877192982456141,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,7,sif_abtt_optimal,3,0.20603015075376885,0.43859649122807015,0.543859649122807,0.5789473684210527,0.6052631578947368,0.6842105263157895,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,8,sif_only,10,0.9698492462311558,0.32456140350877194,0.4473684210526316,0.5175438596491229,0.5614035087719298,0.5877192982456141,0.3626373626373626,0.17391304347826086,0.32456140350877194,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,8,sif_abtt_fixed,10,0.15075376884422112,0.4298245614035088,0.47368421052631576,0.5350877192982456,0.5526315789473685,0.5964912280701754,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,8,sif_abtt_optimal,7,0.17587939698492464,0.4298245614035088,0.47368421052631576,0.543859649122807,0.631578947368421,0.6578947368421053,0.5384615384615384,0.0,0.4298245614035088,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,9,sif_only,10,0.9748743718592965,0.30701754385964913,0.43859649122807015,0.5175438596491229,0.543859649122807,0.6052631578947368,0.34065934065934067,0.17391304347826086,0.30701754385964913,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,9,sif_abtt_fixed,10,0.1457286432160804,0.43859649122807015,0.47368421052631576,0.5087719298245614,0.5526315789473685,0.5877192982456141,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,9,sif_abtt_optimal,7,0.15577889447236182,0.43859649122807015,0.47368421052631576,0.5263157894736842,0.5701754385964912,0.6228070175438597,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,10,sif_only,10,0.9798994974874372,0.2982456140350877,0.4824561403508772,0.5526315789473685,0.6052631578947368,0.6403508771929824,0.3076923076923077,0.2608695652173913,0.2982456140350877,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,10,sif_abtt_fixed,10,0.20100502512562815,0.4473684210526316,0.5087719298245614,0.5614035087719298,0.6228070175438597,0.6929824561403509,0.5384615384615384,0.08695652173913043,0.4473684210526316,114,45,91,23,48
Qwen/Qwen3-Embedding-0.6B,hidden,sif,10,sif_abtt_optimal,1,0.20100502512562815,0.43859649122807015,0.4824561403508772,0.5701754385964912,0.6052631578947368,0.6491228070175439,0.5494505494505495,0.0,0.43859649122807015,114,45,91,23,48
